cell_idx,R_lo,R_hi,sigma_R,eps_abs,eps_floor,extremeR,gamma_bc,option_beta,ac2_N,ac2_LOSS,ac2_eliminated,ac2_first_loss_stamp,ac1_N,ac1_recovered,ac1_wilson_ub_pct,b6_rescue,b6_regress_correct_to_CW,b6_regress_abstain_to_CW,b6_regress_CW_worse_delta,b6_no_change_correct,b6_no_change_CW_same_or_better,alpha_commits,beta_fires,elapsed_ms
4839,0.45,1.05,0.2,0.015,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4840,0.45,1.05,0.2,0.015,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4841,0.45,1.05,0.2,0.015,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4842,0.45,1.05,0.2,0.015,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,34
4843,0.45,1.05,0.2,0.015,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,36
4844,0.45,1.05,0.2,0.015,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,33
4845,0.45,1.05,0.2,0.015,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,30
4846,0.45,1.05,0.2,0.015,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4847,0.45,1.05,0.2,0.015,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4848,0.45,1.05,0.2,0.02,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4849,0.45,1.05,0.2,0.02,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4850,0.45,1.05,0.2,0.02,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4851,0.45,1.05,0.2,0.02,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4852,0.45,1.05,0.2,0.02,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4853,0.45,1.05,0.2,0.02,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4854,0.45,1.05,0.2,0.02,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4855,0.45,1.05,0.2,0.02,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4856,0.45,1.05,0.2,0.02,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4857,0.45,1.05,0.2,0.02,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
4858,0.45,1.05,0.2,0.02,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4859,0.45,1.05,0.2,0.02,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4860,0.45,1.05,0.2,0.02,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4861,0.45,1.05,0.2,0.02,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4862,0.45,1.05,0.2,0.02,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4863,0.45,1.05,0.2,0.02,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4864,0.45,1.05,0.2,0.02,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4865,0.45,1.05,0.2,0.02,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4866,0.45,1.05,0.2,0.02,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4867,0.45,1.05,0.2,0.02,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4868,0.45,1.05,0.2,0.02,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4869,0.45,1.05,0.2,0.02,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4870,0.45,1.05,0.2,0.02,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4871,0.45,1.05,0.2,0.02,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4872,0.45,1.05,0.2,0.02,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4873,0.45,1.05,0.2,0.02,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4874,0.45,1.05,0.2,0.02,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4875,0.45,1.05,0.2,0.02,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4876,0.45,1.05,0.2,0.02,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4877,0.45,1.05,0.2,0.02,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4878,0.45,1.05,0.2,0.02,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4879,0.45,1.05,0.2,0.02,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4880,0.45,1.05,0.2,0.02,0.1,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4881,0.45,1.05,0.2,0.02,0.1,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,30
4882,0.45,1.05,0.2,0.02,0.1,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,25
4883,0.45,1.05,0.2,0.02,0.1,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4884,0.45,1.05,0.2,0.02,0.1,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,37
4885,0.45,1.05,0.2,0.02,0.1,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,34
4886,0.45,1.05,0.2,0.02,0.1,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4887,0.45,1.05,0.2,0.02,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4888,0.45,1.05,0.2,0.02,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4889,0.45,1.05,0.2,0.02,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4890,0.45,1.05,0.2,0.02,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4891,0.45,1.05,0.2,0.02,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4892,0.45,1.05,0.2,0.02,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,33
4893,0.45,1.05,0.2,0.02,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4894,0.45,1.05,0.2,0.02,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4895,0.45,1.05,0.2,0.02,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4896,0.45,1.05,0.2,0.025,0.06,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4897,0.45,1.05,0.2,0.025,0.06,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4898,0.45,1.05,0.2,0.025,0.06,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4899,0.45,1.05,0.2,0.025,0.06,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4900,0.45,1.05,0.2,0.025,0.06,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4901,0.45,1.05,0.2,0.025,0.06,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4902,0.45,1.05,0.2,0.025,0.06,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4903,0.45,1.05,0.2,0.025,0.06,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4904,0.45,1.05,0.2,0.025,0.06,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4905,0.45,1.05,0.2,0.025,0.06,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4906,0.45,1.05,0.2,0.025,0.06,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4907,0.45,1.05,0.2,0.025,0.06,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4908,0.45,1.05,0.2,0.025,0.06,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4909,0.45,1.05,0.2,0.025,0.06,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4910,0.45,1.05,0.2,0.025,0.06,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4911,0.45,1.05,0.2,0.025,0.06,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4912,0.45,1.05,0.2,0.025,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4913,0.45,1.05,0.2,0.025,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4914,0.45,1.05,0.2,0.025,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4915,0.45,1.05,0.2,0.025,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4916,0.45,1.05,0.2,0.025,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4917,0.45,1.05,0.2,0.025,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4918,0.45,1.05,0.2,0.025,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4919,0.45,1.05,0.2,0.025,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4920,0.45,1.05,0.2,0.025,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4921,0.45,1.05,0.2,0.025,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4922,0.45,1.05,0.2,0.025,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4923,0.45,1.05,0.2,0.025,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4924,0.45,1.05,0.2,0.025,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4925,0.45,1.05,0.2,0.025,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4926,0.45,1.05,0.2,0.025,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
4927,0.45,1.05,0.2,0.025,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
4928,0.45,1.05,0.2,0.025,0.1,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4929,0.45,1.05,0.2,0.025,0.1,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4930,0.45,1.05,0.2,0.025,0.1,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4931,0.45,1.05,0.2,0.025,0.1,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4932,0.45,1.05,0.2,0.025,0.1,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4933,0.45,1.05,0.2,0.025,0.1,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4934,0.45,1.05,0.2,0.025,0.1,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,32
4935,0.45,1.05,0.2,0.025,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,30
4936,0.45,1.05,0.2,0.025,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,31
4937,0.45,1.05,0.2,0.025,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4938,0.45,1.05,0.2,0.025,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4939,0.45,1.05,0.2,0.025,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,32
4940,0.45,1.05,0.2,0.025,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4941,0.45,1.05,0.2,0.025,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4942,0.45,1.05,0.2,0.025,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4943,0.45,1.05,0.2,0.025,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4944,0.45,1.05,0.2,0.03,0.06,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,32
4945,0.45,1.05,0.2,0.03,0.06,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,38
4946,0.45,1.05,0.2,0.03,0.06,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,34
4947,0.45,1.05,0.2,0.03,0.06,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,36
4948,0.45,1.05,0.2,0.03,0.06,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,33
4949,0.45,1.05,0.2,0.03,0.06,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4950,0.45,1.05,0.2,0.03,0.06,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,30
4951,0.45,1.05,0.2,0.03,0.06,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4952,0.45,1.05,0.2,0.03,0.06,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4953,0.45,1.05,0.2,0.03,0.06,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4954,0.45,1.05,0.2,0.03,0.06,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4955,0.45,1.05,0.2,0.03,0.06,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,30
4956,0.45,1.05,0.2,0.03,0.06,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4957,0.45,1.05,0.2,0.03,0.06,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4958,0.45,1.05,0.2,0.03,0.06,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4959,0.45,1.05,0.2,0.03,0.06,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4960,0.45,1.05,0.2,0.03,0.08,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4961,0.45,1.05,0.2,0.03,0.08,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4962,0.45,1.05,0.2,0.03,0.08,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4963,0.45,1.05,0.2,0.03,0.08,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,30
4964,0.45,1.05,0.2,0.03,0.08,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4965,0.45,1.05,0.2,0.03,0.08,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4966,0.45,1.05,0.2,0.03,0.08,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4967,0.45,1.05,0.2,0.03,0.08,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4968,0.45,1.05,0.2,0.03,0.08,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4969,0.45,1.05,0.2,0.03,0.08,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4970,0.45,1.05,0.2,0.03,0.08,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4971,0.45,1.05,0.2,0.03,0.08,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4972,0.45,1.05,0.2,0.03,0.08,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4973,0.45,1.05,0.2,0.03,0.08,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,31
4974,0.45,1.05,0.2,0.03,0.08,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,33
4975,0.45,1.05,0.2,0.03,0.08,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
4976,0.45,1.05,0.2,0.03,0.1,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,31
4977,0.45,1.05,0.2,0.03,0.1,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,35
4978,0.45,1.05,0.2,0.03,0.1,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4979,0.45,1.05,0.2,0.03,0.1,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4980,0.45,1.05,0.2,0.03,0.1,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4981,0.45,1.05,0.2,0.03,0.1,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4982,0.45,1.05,0.2,0.03,0.1,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,32
4983,0.45,1.05,0.2,0.03,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,30
4984,0.45,1.05,0.2,0.03,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,33
4985,0.45,1.05,0.2,0.03,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4986,0.45,1.05,0.2,0.03,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4987,0.45,1.05,0.2,0.03,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
4988,0.45,1.05,0.2,0.03,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4989,0.45,1.05,0.2,0.03,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,33
4990,0.45,1.05,0.2,0.03,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
4991,0.45,1.05,0.2,0.03,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
4992,0.45,1.05,0.25,0.015,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4993,0.45,1.05,0.25,0.015,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4994,0.45,1.05,0.25,0.015,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
4995,0.45,1.05,0.25,0.015,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4996,0.45,1.05,0.25,0.015,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4997,0.45,1.05,0.25,0.015,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
4998,0.45,1.05,0.25,0.015,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
4999,0.45,1.05,0.25,0.015,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5000,0.45,1.05,0.25,0.015,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5001,0.45,1.05,0.25,0.015,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5002,0.45,1.05,0.25,0.015,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5003,0.45,1.05,0.25,0.015,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5004,0.45,1.05,0.25,0.015,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5005,0.45,1.05,0.25,0.015,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5006,0.45,1.05,0.25,0.015,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5007,0.45,1.05,0.25,0.015,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5008,0.45,1.05,0.25,0.015,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5009,0.45,1.05,0.25,0.015,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5010,0.45,1.05,0.25,0.015,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5011,0.45,1.05,0.25,0.015,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5012,0.45,1.05,0.25,0.015,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5013,0.45,1.05,0.25,0.015,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5014,0.45,1.05,0.25,0.015,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5015,0.45,1.05,0.25,0.015,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5016,0.45,1.05,0.25,0.015,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5017,0.45,1.05,0.25,0.015,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
